,text,label
37552,"Yesterdays trouble makers @ Erie, Pennsylvania
",15
20613,"Xoxo, Joanne. @user #LadyGaga #JoanneWorldTour #TheForum #LA #LittleMonsters @ The Forum
",15
38507,"Use PROMO code (StickItToCancer) for %30 off on a PINK Finessing hat. All proceeds will go…
",15
59318,"truly a magical experience finally ticked this off my bucket…
",15
215,"Me and my guy Everyone, meet Bruce Wayne! @ Manhattan, Kansas
",15
10652,"number 2 on the field but number 1 in my heart @ Aggieland Outfitters
",15
9050,"Missing this @ ESPN Wide World of Sports
",15
67181,"@ New York - New York Hotel &amp; Casino Las Vegas
",15
28077,"Friendsgiving 2 0 1 7 @ Houston, Texas
",15
27397,"Ladies night with my loves @user jlove_nyc628 #love #jockeyhollow #friends #instagood…
",15
25123,"I red wood-nt trade my travel partners for anyone in the world @ Muir Woods National Park
",15
26847,"The feeling is mutual, baby Ian! ...PC: dorkylizard#lavenderandhoney #HELLOhoney…
",15
60829,"Christmas at the Kanz house is always A+ Making bathrobes jackets since 2008 @user
",15
33251,"Thinking about and missing my Mom a lot morning. Love you Mom. @ Bellingrath Gardens and Home
",15
25037,"NEW VIDEO UP ON MY YOUTUBE CHANNEL GO COMMENT PLZZZ Please go subscribe i put out new videos…
",15
29532,"Celebrating one year, at our new favorite spot. @ Sauce Restaurant
",15
668,"Happy Monday, Las Vegas. Let's make it a good one! #howtotivoli @ Tivoli Village Las Vegas
",15
62287,"good weekend at home @ Saline, Michigan
",15
60378,"dinner with bae @ Potbelly Sandwich Shop
",15
63511,"Girls weekend! @ Traverse City, Michigan
",15
23848,"Pumpkin Show with my favorite @ Circleville Pumpkin Show, Inc.
",15
25573,"Great catching up with Emma @ Saks Fifth Avenue
",15
21762,"I'd love to change world.. #likes4likes #likeforlike #followme #followforfollow #comment…
",15
44433,"Can't wait for the weekend @ Niagara Falls
",15
1392,"Puppies are a girls best friend @ Radford University
",15
14307,"2016 Economic Alliance Houston Port Region Annual Banquet @ Sylvan…
",15
54109,"Welcome to the world my beautiful baby niece, Gisselle Isabella @user
",15
25463,"We're in the pride parade on a double decker bus! #nycpride #pride #kenandcrystal @ Fifth Avenue
",15
10509,"Took the weekend to come see my mama love you @ Pensacola, Florida
",15
63950,"Cranberry almond bread going in now. @ Maison des Chats
",15
14071,"Always a good time with Stacey @ Grinds and Wines
",15
33145,"Sunday homemade pitaya bowls @ Orlando, Florida
",15
62489,"When u get Free Starbucks from a fellow #Monbebe and it makes ur day Thank you wonderful…
",15
23602,"MSLI conference this past weekend @ Chauncey Conference Center and…
",15
11118,"Smile @ Montgomery Inn
",15
69435,"#CUSTOM #BOOTS by #ZEYZANI Tailored Just For You! Email us at sales@zeyzani.com for details! @user
",15
18340,"Congrats to Sarah and Travis @ Pavilion of the Two Sisters
",15
21709,"Blessed to have such amazing people by my side @ Marine Corps Base Camp Pendleton
",15
19290,"What a special memory we made, Sister-girl! @ Radio City Music Hall
",15
34719,"Dove HUNTing is okay, but my HUNT is by far my favorite! @ Pea…
",15
59184,"Soaking up our Brecklyn time- all smiles tonight!!! #almosttwomonthsold #amazedbygraceeveryday…
",15
11155,"Celebrating these two today @ Tillman's Historic Village Inn
",15
35815,"Shooting with beckzzzz_ by:@JaszPaulino @user videoby:@iambillyhawkins…
",15
40769,"#FlashBackFriday Love Virginia @ Cumberland, Virginia
",15
13771,"Pure and Simple Make Up Kit @ OC Facial Care Center Lake Forest
",15
3542,"Food heaven. #Destin @ The Capriccio Cafe
",15
43998,"I get to have coffee every morning with him @ Manhattan, Illinois
",15
8944,"Ily @ Fairfax Corner
",15
61833,"@ The Depot Coffee House and Bistro
",15
34510,"#bestfrands kmpopsicle @ Hudson, Massachusetts
",15
55437,"This brought tears to my eyes. Thank you @user ! I love what I do and you are the…
",15
25866,"It was time to bring that blonde back up! We love hair painting …
",15
12631,"You're now 20 and a day. Happy belated my dear friend there's no one I'd rather live with, your…
",15
18331,"#Repost @user ""Mothers of the bride and bridesmaids #zolatoastsfinn #weddinggoals""…
",15
37770,"senior night @ Terre Haute South High School
",15
10806,"Good morning @ Cypress, Texas
",15
19548,"TGIF! ....#tgif #fryay #vsco #teampixel #soho #nyc #nycblogger #travelgram #lovelulus @user
",15
48923,"Merry Christmas from us two hot thangs (I call dibs on her bed and…
",15
27257,"I'm so happy that this baby found a new home!! Yesterday I was asked if I do custom made work…
",15
3179,"@user I’ll be your nanny
",15
52389,"HELLO HAMPTONS: Weekend chic courtesy of @user Steal her #style, search 896490…
",15
30963,"@ San Antonio Riverwalk
",15
33564,"Eloped in San Francisco. #sanfranciscoelopement #sanfranciscowedding #isaidyes…
",15
29856,"Squad goals #DNCE @ The Fillmore
",15
16500,"missed you @ Southlake, Texas
",15
55669,"My best friends @ Haine Middle School
",15
10358,"love you long time little @ Alpha Delta Pi at TCU
",15
1284,"We get excited over confetti, waffles and wifi. People love us #lovethem #elliegoulding…
",15
36909,"I miss this so much. Can’t wait to be at SnowGlobe in 58 days •••“Last Chance” tickets…
",15
65726,"Also...#govote. The country needs us now more than ever …
",15
38288,"I makeovers. Balayage and Cut. @ Style By Gina Studio
",15
51962,"My little sis (&amp; stitch) @ Pittsford (town), New York
",15
22897,"Concert buddy for life #youlookgoodtour #ladyantebellum…
",15
10121,"This sun has me absolutely smitten I also just had the best iced coffee ever and am living my…
",15
2887,"coming back to Springfield is worth it when I get to see amac @ Downtown Springfield, Inc.
",15
43085,"I honestly have the best boyfriend ever
",15
29702,"@ High Five Salon
",15
31881,"Goodbye's are never easy. Love you forever Chey @ Chagrin Falls, Ohio
",15
17274,"I don't know what I would do without my girls. Also loving this beanie weather. @ Pleasant…
",15
40619,"Happy birthday to my beauty @ Loosie Rouge
",15
33715,"They all pick there favorite thank you mooala_koala kids enjoy I love that it's sweet but not…
",15
65566,"I just love these two #daddysgirl #fatherdaughter…
",15
41737,"#tbt to birthday dinner with the bebrllnt crew &amp; friends you guys are the best!! @ Shaw's Tavern
",15
62424,"Many people lose the small joys in the hope for the big happiness. …
",15
12171,"My love @ Myrtle Beach, South Carolina
",15
26763,"Back with my baby girl!! @ Waightstill Mountain, Arden
",15
34311,"this isn't even zoomed. she very well could of sweat on me @ The Fillmore Detroit
",15
25080,"4 inch heels and still shorter, love ya baby sis @ San Marino…
",15
25905,"Name a more iconic duo..I’ll wait. thank you for really showing me…
",15
5878,"lunch date @ The Cheesecake Factory
",15
9001,"@ Chili's Grill &amp; Bar
",15
35761,"#sassy #pink #nails @ Eva Nails
",15
67641,"That face @ Gering, Nebraska
",15
67959,"Actually got my selfie with Archbishop Jose Gomez #layouthday #hopebound @ Anaheim Convention…
",15
44941,"3 balds, 2 backpackers, 1 amazing time @ Grassy Ridge Bald
",15
23425,"On Wednesday we wear pink ...#meangirls #wontonasiankitchen #work #ootd #pink…
",15
4015,"So Peaceful @ Long Beach Light House
",15
30009,"Victory Day is the most humbling experience @ Murray Ridge Center
",15
35533,"Beautiful soft blonde 3D brows with powder fill. #wakeupwithmakeup #browgoals #browmaster…
",15
24686,"Loved spending the day with her @ Getty Museum
",15
54695,"So many people took action today. #marchonmain #womensmarch #lovewins #america @ Main Street…
",15
61773,"Happy Birthday to my favorite lil Dominican @ Boston, Massachusetts
",15
59023,"Gotta thank this cutie for being with me on my birthday weekend! Love you @ Lamar, Missouri
",15
43516,"One of my favorite places with my favorite boy @ Gatlinburg, Tennessee
",15
31608,"Coffee shop study dates are our favorite @ Java Crew - Monmouth, Or
",15
54802,"He's so weird, lol. @ The Mall at Stonecrest
",15
54886,"Cozy doodles @ Hiram, Ohio
",15
16903,"Loved creating these soft and romantic bridal looks for @user @user
",15
52332,"Hearing from my colleagues while on break.I love my job . @ Kentucky
",15
25766,"Great cruise with great people So sad to be home @ Norweigan Breakaway
",15
55724,"Loving these girls is easy #gogreeek @ Alpha Xi Delta- Iota Delta Chapter at University of…
",15
52748,"date night @ Ford Ice Center
",15
25641,"Gotta love him @ Embassy Grand Convention Centre
",15
42383,"The best place ever #escuderopasofinoridingschool @ Escudero Paso…
",15
42176,"My finished painting Even though I do not like the left hand corner of the painting where one…
",15
5717,"#The100 ladies being adorable &amp; goofy in the #SDCC press room this weekend @ Comic-Con…
",15
28812,"Live is to short not to tell the ones you love that you love them @ Bacon Aquatic Center
",15
23765,"Collective Soul @ Saratoga Performing Arts Center SPAC
",15
30344,"already miss you hella we besties and shittt @ Los Angeles, California
",15
761,"Escape The Untold Story. Coming soon @ Los Angeles, California
",15
15636,"#sagey #stefanogirls @ Discovery Depot
",15
15525,"My dunkees #tipjar is bringing my !!! levitate710sesh #XmasToyDrive 5pm-10pm Already sold a…
",15
15556,"beautiful day for a beautiful wedding @ Frederick, Maryland
",15
2197,"Congrats Anish &amp; Aliya #lahdalove4aliya #lovewins #celebratinglove…
",15
40231,"Classy, Classic Full Set! Book Online. Take Advantage Of The Fall Specials! #minklashes…
",15
30766,"Having a cup of coffee made just for me makes me feel so nurtured. Needed it today! Thanks, xo …
",15
33406,"This time last year I was falling in love with Boston #holidayblues #boston @ Top of the Hub
",15
67390,"Day in and day out--my partner, my ride or die, my saving grace @ Fado Irish Pub &amp; Restaurant
",15
47579,"#51 - why I’m thankful today. @ Burtons Grill of Westford, LLC
",15
63919,"Merry Xmas from Savannah &amp; I @ Citrus Heights, Fontana, California
",15
34527,"Still a Phillies fan though @ Pittsburgh Baseball Club At PNC Park
",15
32755,"what a blessing God has put in my life @ Cottey College
",15
16417,"Great night @user judging #Grace for @user event @user
",15
44742,"""You know I want your love.Your love was handmade for somebody like me.Come on now, follow…
",15
16529,"Never stop smiling @ Jamba Juice Tulare Pavilions
",15
61271,"Miss you more than anything El
",15
49592,"Happy Thanksgiving from our home to yours #Thankful…
",15
18615,"My first visitor Its been a great week @ Tres Hombres Chico
",15
44271,"#ΓΣΣ #activation2016 FINALLY, my little big is with her big little @ Old Dominion University
",15
13461,"My baby is not a baby no more @ Uptown, Dallas
",15
38401,"Holiday celebrations with loved ones. #familytime #babyxavier @ Avalon Park
",15
65337,"Best times with the best gals @ Harpers Landing Bar Grill Hub
",15
61190,"Miss Lomax is literally our mum, she knows all our classes and when our tests are and makes sure we study
",15
19993,"Central Park Boathouse #jet #nyc #girlstrip @ Central Park
",15
33901,"Eforest selfie Sunday with my love @ Electric Forest
",15
14012,"Sad to be leaving but had such a fab time thanks to these two @ Saint Catharines, Ontario
",15
11874,"mid mosh-pit @ Belton High School Performing Arts Center
",15
14944,"My favorite roommate @ Rockford University
",15
59616,"We went to the #ncstatefair and I had so much fun #fairseason @ N.C. State Fair
",15
23221,"#nationalboyfriendday _anderson1 This video explains everything…
",15
66395,"Wishing it was still beach week with my fave pup &amp; set of twins @ Emerald Isle, North Carolina
",15
53953,"Hello.... From the other side! #adelelive2016 @ Staples Center
",15
6285,"Dinner date with this cutie. @ City Tavern - Culver City
",15
56884,"Dear Washington, I miss you #washingtondc #usa #love #monumentwashington à Washington Monument…
",15
52397,"Nani epitomizes what it means to be a loving, hardworking, kind, genuine and selfless person. …
",15
47010,"so thankful for a friend like you @ Abe and Jake's Landing
",15
15035,"Dad flew mom down to the beach today since she couldn't join us last weekend @ Rosemary…
",15
47889,"Baby sister &amp; baby brother @ Pactola Reservoir
",15
27084,"Still can't get enough of her @ Evansville, Indiana
",15
7574,"Loving my tiara @ Union Square Park
",15
39991,"Just, the best #aberrybachelorette #girlsquad #teambride @ The Old Spaghetti Factory
",15
27315,"Thank you to everyone who reached out to be featured on Girls Room JC We're so happy to learn…
",15
21152,"Happy New Year from your favorite wild couple @ Deuce's and The Diamond Club
",15
58869,"Warped 2017 @ KeyBank Pavilion
",15
66999,"The best nights are date nights with @user …
",15
